obstime,tempr,ap,ws,wd,rh
1990-07-18,-5.0875,986.9125,27.875,13.625,-999.0
1990-07-19,-5.15,988.5125,30.125,13.625,-999.0
1990-07-20,-9.325,999.5625,9.625,9.5,-999.0
1990-07-21,-17.4875,1008.475,2.875,6.375,-999.0
1990-07-22,-16.5875,1000.0125,12.75,9.625,-999.0
1990-07-23,-12.1625,989.1875,31.125,12.5,-999.0
1990-07-24,-12.5,987.2875,26.625,10.25,-999.0
1990-07-25,-10.45,986.6625,19.125,10.25,-999.0
1990-07-26,-11.925,985.2875,11.5,11.25,-999.0
1990-07-27,-18.2875,987.65,6.125,10.25,-999.0
1990-07-28,-17.5625,990.975,14.75,12.875,-999.0
1990-07-29,-12.15,979.225,24.125,18.0,-999.0
1990-07-30,-7.7375,956.2875,29.625,18.5,-999.0
1990-07-31,-10.0125,963.1375,28.0,15.0,-999.0
1990-08-01,-11.525,970.0875,30.75,18.0,-999.0
1990-08-02,-11.7125,981.65,25.25,14.75,-999.0
1990-08-03,-12.8125,983.8875,18.625,14.5,-999.0
1990-08-04,-17.4375,977.8625,15.125,17.75,-999.0
1990-08-05,-23.225,988.7375,12.875,12.625,-999.0
1990-08-06,-21.8125,986.1375,19.125,16.5,-999.0
1990-08-07,-22.925,980.9,3.0,5.375,-999.0
1990-08-08,-19.6375,986.6125,17.75,18.0,-999.0
1990-08-09,-18.725,980.9,14.75,17.75,-999.0
1990-08-10,-22.3375,971.35,13.75,17.125,-999.0
1990-08-11,-24.7,968.775,10.875,11.5,-999.0
1990-08-12,-21.825,990.225,14.5,15.25,-999.0
1990-08-13,-25.4125,998.175,0.0,0.0,-999.0
1990-08-14,-23.375,990.1125,1.875,5.375,-999.0
1990-08-15,-22.7625,976.7,6.875,10.375,-999.0
1990-08-16,-18.2625,975.9375,22.125,17.125,-999.0
1990-08-17,-21.4,991.8375,12.875,18.625,-999.0
1990-08-18,-28.5125,991.85,2.375,5.625,-999.0
1990-08-19,-24.7125,986.8625,1.875,6.5,-999.0
1990-08-20,-18.9625,983.9875,9.75,14.5,-999.0
1990-08-21,-20.325,993.2625,3.75,8.625,-999.0
1990-08-22,-15.075,977.5875,16.125,14.375,-999.0
1990-08-23,-22.4375,976.6375,1.5,2.0,-999.0
1990-08-24,-25.5625,987.525,0.375,3.375,-999.0
1990-08-25,-25.0,989.725,5.125,7.75,-999.0
1990-08-26,-22.7875,990.0375,18.25,19.125,-999.0
1990-08-27,-17.15,990.8125,13.5,14.625,-999.0
1990-08-28,-17.5,996.875,8.25,8.875,-999.0
1990-08-29,-20.0,997.5,4.0,9.625,-999.0
1990-08-30,-20.6625,1001.25,8.0,11.25,-999.0
1990-08-31,-16.5125,998.8375,21.625,16.0,-999.0
1990-09-01,-18.175,997.8875,13.625,12.0,-999.0
1990-09-02,-18.9875,989.75,15.375,12.875,-999.0
1990-09-03,-23.05,989.3875,8.25,10.125,-999.0
1990-09-04,-25.175,985.1375,8.125,9.125,-999.0
1990-09-05,-28.6625,981.425,2.0,1.75,-999.0
1990-09-06,-24.9,979.3875,11.75,8.0,-999.0
1990-09-07,-24.95,977.3,10.75,13.875,-999.0
1990-09-08,-25.2625,968.0125,23.625,15.25,-999.0
1990-09-09,-21.6,982.125,10.125,10.625,-999.0
1990-09-10,-19.2125,978.2125,5.625,3.5,-999.0
1990-09-11,-17.375,985.725,3.25,5.375,-999.0
1990-09-12,-19.1125,988.125,0.625,3.125,-999.0
1990-09-13,-17.75,985.9375,7.0,6.125,-999.0
1990-09-14,-15.225,984.9875,13.125,16.875,-999.0
1990-09-15,-18.275,963.6,15.125,12.125,-999.0
1990-09-16,-19.075,970.175,20.75,13.375,-999.0
1990-09-17,-18.125,985.4125,14.25,13.25,-999.0
1990-09-18,-20.8375,987.0,9.625,9.75,-999.0
1990-09-19,-18.7625,977.55,18.25,12.25,-999.0
1990-09-20,-17.7,977.85,25.125,13.125,-999.0
1990-09-21,-15.0625,968.9,20.5,14.5,-999.0
1990-09-22,-13.5375,960.7375,18.125,15.75,-999.0
1990-09-23,-11.9625,976.025,20.625,15.25,-999.0
1990-09-24,-15.825,983.425,19.0,17.5,-999.0
1990-09-25,-14.6,982.7875,18.125,15.25,-999.0
1990-09-26,-14.875,979.7375,11.125,8.625,-999.0
1990-09-27,-19.1,981.775,7.75,15.875,-999.0
1990-09-28,-20.5625,983.2625,6.5,13.125,-999.0
1990-09-29,-19.375,984.275,21.625,15.75,-999.0
1990-09-30,-17.85,976.9875,18.5,11.875,-999.0
1990-10-01,-19.4625,968.9,11.375,11.25,-999.0
1990-10-02,-14.7125,976.8625,20.625,16.25,-999.0
1990-10-03,-13.7,985.025,18.25,15.5,-999.0
1990-10-04,-11.0375,985.475,22.375,12.25,-999.0
1990-10-05,-11.275,983.2875,14.125,14.625,-999.0
1990-10-06,-10.75,985.2875,20.625,15.125,-999.0
1990-10-07,-9.85,985.025,19.5,13.125,-999.0
1990-10-08,-7.55,981.35,18.125,14.875,-999.0
1990-10-09,-6.825,984.6,21.625,17.25,-999.0
1990-10-10,-7.425,988.4625,26.25,15.0,-999.0
1990-10-11,-7.125,983.65,26.5,12.875,-999.0
1990-10-12,-11.9125,977.4625,40.125,13.25,-999.0
1990-10-13,-6.85,991.375,37.0,13.25,-999.0
1990-10-14,-2.3625,1003.1,16.25,13.875,-999.0
1990-10-15,-4.475,1000.175,25.125,13.875,-999.0
1990-10-16,-9.6875,1008.5625,21.625,12.25,-999.0
1990-10-17,-8.975,1005.8125,9.5,13.125,-999.0
1990-10-18,-9.8375,989.0125,25.875,13.25,-999.0
1990-10-19,-8.7,980.75,37.625,14.0,-999.0
1990-10-20,-5.2625,971.275,27.625,14.0,-999.0
1990-10-21,-7.7375,968.175,23.75,12.875,-999.0
1990-10-22,-7.925,972.375,14.125,13.375,-999.0
1990-10-23,-10.15,975.0375,8.5,21.625,-999.0
1990-10-24,-12.8875,982.3375,0.625,1.375,-999.0
1990-10-25,-12.025,987.35,8.75,4.875,-999.0
1990-10-26,-7.85,980.5375,22.125,11.375,-999.0
1990-10-27,-6.7375,990.2125,29.875,13.25,-999.0
1990-10-28,-5.5375,985.45,18.875,9.25,-999.0
1990-10-29,-6.625,980.1625,14.5,8.75,-999.0
1990-10-30,-9.1375,987.5125,9.875,9.25,-999.0
1990-10-31,-12.1625,988.25,4.375,13.5,-999.0
1990-11-01,-11.575,989.275,6.875,7.25,-999.0
1990-11-02,-12.4375,991.4375,5.5,6.25,-999.0
1990-11-03,-12.1125,987.4625,3.125,8.75,-999.0
1990-11-04,-10.25,987.0125,12.875,13.375,-999.0
1990-11-05,-10.125,987.3,7.0,20.0,-999.0
1990-11-06,-7.9875,985.4875,16.375,12.75,-999.0
1990-11-07,-7.8,985.5125,17.25,14.875,-999.0
1990-11-08,-7.6875,985.5875,17.0,10.625,-999.0
1990-11-09,-6.6875,987.525,23.375,14.375,-999.0
1990-11-10,-5.325,980.7875,25.75,17.25,-999.0
1990-11-11,-3.7375,980.425,19.75,17.25,-999.0
1990-11-12,-3.7375,987.9125,17.375,16.625,-999.0
1990-11-13,-6.5625,986.2875,4.125,6.5,-999.0
1990-11-14,-3.125,985.275,10.375,17.75,-999.0
1990-11-15,-3.925,980.05,21.5,14.75,-999.0
1990-11-16,-3.7125,982.125,18.0,22.25,-999.0
1990-11-17,-3.175,995.3625,13.5,20.0,-999.0
1990-11-18,-1.125,1016.725,8.25,8.125,-999.0
1990-11-19,-0.3,1018.2125,8.875,7.625,-999.0
1990-11-20,1.7,1013.5625,11.875,11.75,-999.0
1990-11-21,2.6625,1000.375,19.625,10.875,-999.0
1990-11-22,1.4375,991.925,19.875,11.875,-999.0
1990-11-23,-0.125,986.45,24.5,11.75,-999.0
1990-11-24,-2.0,984.1875,28.0,13.25,-999.0
1990-11-25,-0.45,983.775,20.375,9.75,-999.0
1990-11-26,-1.425,979.5625,27.375,11.0,-999.0
1990-11-27,-0.6,973.7125,30.25,14.0,-999.0
1990-11-28,-0.525,975.3625,29.5,14.0,-999.0
1990-11-29,-0.6375,979.025,21.75,13.125,-999.0
1990-11-30,-1.75,985.2625,9.75,17.25,-999.0
1990-12-01,-0.5625,986.5875,7.5,20.125,-999.0
1990-12-02,-1.9125,976.475,21.625,13.25,-999.0
1990-12-03,-0.975,969.525,12.5,14.0,-999.0
1990-12-04,1.5,978.6625,4.875,20.25,-999.0
1990-12-05,-0.225,973.9625,21.125,11.375,-999.0
1990-12-06,-0.7875,973.975,24.875,10.75,-999.0
1990-12-07,-1.275,980.3875,19.0,10.25,-999.0
1990-12-08,-0.175,974.175,7.625,16.25,-999.0
1990-12-09,-1.275,971.6125,11.5,7.875,-999.0
1990-12-10,-0.4875,989.4125,16.0,17.875,-999.0
1990-12-11,0.5625,986.3625,2.75,4.875,-999.0
1990-12-12,0.85,993.3375,8.0,13.25,-999.0
1990-12-13,3.625,996.275,18.625,17.25,-999.0
1990-12-14,5.2,988.425,19.125,16.25,-999.0
1990-12-15,4.9375,991.575,10.625,8.875,-999.0
1990-12-16,4.025,994.1375,8.0,7.75,-999.0
1990-12-17,3.425,991.375,12.375,12.375,-999.0
1990-12-18,0.975,992.575,13.25,11.25,-999.0
1990-12-19,-1.275,993.3875,4.25,16.875,-999.0
1990-12-20,-0.2125,995.4,1.875,2.375,-999.0
1990-12-21,1.85,990.4625,7.25,9.875,-999.0
1990-12-22,1.0875,988.925,14.875,13.625,-999.0
1990-12-23,0.0875,989.2375,19.5,14.25,-999.0
1990-12-24,1.7875,990.725,20.25,12.875,-999.0
1990-12-25,2.0,998.1375,13.625,11.75,-999.0
1990-12-26,1.3625,996.2625,6.0,13.875,-999.0
1990-12-27,1.6,991.35,11.5,13.875,-999.0
1990-12-28,2.55,997.15,12.375,21.25,-999.0
1990-12-29,-0.1125,1000.9625,6.75,17.5,-999.0
1990-12-30,0.5,994.175,1.875,13.25,-999.0
1990-12-31,3.0125,988.1125,8.25,8.875,-999.0
1991-01-01,2.6,986.65,18.5,12.875,-999.0
1991-01-02,1.9875,982.8,23.625,12.875,-999.0
1991-01-03,2.8125,978.0375,13.5,11.0,-999.0
1991-01-04,3.825,976.625,19.75,13.0,-999.0
1991-01-05,-0.25,982.2875,2.125,16.375,-999.0
1991-01-06,0.1625,979.1625,2.625,4.875,-999.0
1991-01-07,0.2375,983.225,3.75,9.25,-999.0
1991-01-08,0.775,987.65,7.625,15.625,-999.0
1991-01-09,1.1125,987.3125,1.375,7.125,-999.0
1991-01-10,-0.175,985.95,2.875,13.625,-999.0
1991-01-11,-3.025,984.1375,6.125,14.75,-999.0
1991-01-12,-0.85,983.2625,2.125,3.375,-999.0
1991-01-13,0.2,987.225,13.0,14.875,-999.0
1991-01-14,-0.225,980.3,18.75,13.25,-999.0
1991-01-15,-0.6375,972.775,24.5,12.25,-999.0
1991-01-16,0.4,971.1875,28.25,14.0,-999.0
1991-01-17,3.375,967.4875,18.625,13.5,-999.0
1991-01-18,4.8,966.7125,28.5,14.0,-999.0
1991-01-19,5.125,981.1,16.625,13.5,-999.0
1991-01-20,3.975,977.4625,11.875,12.375,-999.0
1991-01-21,2.6625,977.5375,17.5,11.875,-999.0
1991-01-22,1.2875,981.35,15.125,13.625,-999.0
1991-01-23,0.2375,980.9875,11.375,15.0,-999.0
1991-01-24,-0.55,991.5875,10.25,10.875,-999.0
1991-01-25,-1.9125,991.3,10.25,11.875,-999.0
1991-01-26,-1.975,986.725,21.0,13.125,-999.0
1991-01-27,-0.7,986.575,19.375,13.0,-999.0
1991-01-28,-0.95,986.3125,23.75,13.75,-999.0
1991-01-29,0.3375,979.7,20.25,16.5,-999.0
1991-01-30,1.0375,981.5,21.0,12.125,-999.0
1991-01-31,2.125,990.8625,23.125,11.875,-999.0
1991-02-01,0.0875,989.7875,17.875,12.25,-999.0
1991-02-02,-1.05,991.9875,13.625,11.625,-999.0
1991-02-03,-0.1375,998.275,16.375,11.375,-999.0
1991-02-04,3.2875,992.075,30.75,11.75,-999.0
1991-02-05,3.8125,987.4625,23.25,13.5,-999.0
1991-02-06,1.6,987.9,28.0,15.0,-999.0
1991-02-07,1.825,997.1125,21.75,13.875,-999.0
1991-02-08,-1.7125,990.7625,13.625,14.125,-999.0
1991-02-09,-3.925,986.6125,15.75,12.375,-999.0
1991-02-10,-2.5625,990.95,16.125,12.25,-999.0
1991-02-11,-2.0125,995.4875,12.0,12.625,-999.0
1991-02-12,-2.125,994.075,12.75,11.75,-999.0
1991-02-13,-2.2375,993.8125,16.0,11.125,-999.0
1991-02-14,-2.95,986.9125,15.625,18.375,-999.0
1991-02-15,-2.0125,985.7625,15.0,12.125,-999.0
1991-02-16,-1.45,986.125,12.5,10.5,-999.0
1991-02-17,-1.9875,989.2,21.75,12.0,-999.0
1991-02-18,-0.95,979.9,36.625,11.75,-999.0
1991-02-19,2.0625,988.325,37.25,11.75,-999.0
1991-02-20,3.6,986.1875,22.75,10.625,-999.0
1991-02-21,1.0625,982.1625,24.875,11.375,-999.0
1991-02-22,-2.4625,990.4625,22.5,12.125,-999.0
1991-02-23,-3.525,991.4125,6.0,11.25,-999.0
1991-02-24,-6.15,990.3125,9.125,11.625,-999.0
1991-02-25,-5.1875,988.875,24.375,12.5,-999.0
1991-02-26,-2.6125,978.6625,37.375,13.25,-999.0
1991-02-27,-0.35,968.925,34.5,11.75,-999.0
1991-02-28,0.575,966.3125,31.75,11.375,-999.0
1991-03-01,-1.1125,980.175,19.5,11.375,-999.0
1991-03-02,-1.9125,982.2125,11.0,11.625,-999.0
1991-03-03,-4.3,984.475,8.375,12.0,-999.0
1991-03-04,-5.5375,984.9875,11.0,12.625,-999.0
1991-03-05,-6.35,983.25,11.5,16.375,-999.0
1991-03-06,-7.6,982.075,16.0,14.25,-999.0
1991-03-07,-7.4125,982.575,14.0,12.75,-999.0
1991-03-08,-7.45,981.0,13.125,13.25,-999.0
1991-03-09,-10.2125,980.3,3.625,15.0,-999.0
1991-03-10,-10.6875,981.35,21.375,15.0,-999.0
1991-03-11,-7.4125,977.925,29.375,14.25,-999.0
1991-03-12,-6.1,974.675,25.375,15.0,-999.0
1991-03-13,-6.9625,975.8125,26.25,17.25,-999.0
1991-03-14,-7.3,970.375,13.5,11.25,-999.0
1991-03-15,-2.925,972.65,18.625,13.375,-999.0
1991-03-16,-4.4125,980.5375,10.875,9.5,-999.0
1991-03-17,-9.2,978.85,21.625,17.25,-999.0
1991-03-18,-7.5625,982.0375,17.25,14.625,-999.0
1991-03-19,-7.0125,982.825,15.75,14.875,-999.0
1991-03-20,-12.2,978.5125,2.125,4.5,-999.0
1991-03-21,-11.525,986.325,7.625,15.0,-999.0
1991-03-22,-11.425,995.725,3.875,16.375,-999.0
1991-03-23,-16.675,980.7375,10.0,13.0,-999.0
1991-03-24,-13.5875,980.925,28.75,16.0,-999.0
1991-03-25,-5.8125,968.175,48.375,14.0,-999.0
1991-03-26,-1.8375,964.425,40.375,13.25,-999.0
1991-03-27,-2.5125,980.5625,27.125,11.0,-999.0
1991-03-28,-3.775,985.7875,18.375,13.375,-999.0
1991-03-29,-7.9125,986.9125,13.25,16.75,-999.0
1991-03-30,-9.575,989.475,11.125,11.375,-999.0
1991-03-31,-7.5875,983.875,28.0,14.25,-999.0
1991-04-01,-6.475,984.575,28.375,14.25,-999.0
1991-04-02,-7.5125,984.85,15.0,27.375,-999.0
1991-04-03,-9.1625,985.4,21.375,17.0,-999.0
1991-04-04,-11.0375,988.8625,22.875,17.0,-999.0
1991-04-05,-11.575,991.4125,18.375,15.75,-999.0
1991-04-06,-15.0125,991.7625,8.125,12.5,-999.0
1991-04-07,-15.3125,995.2625,19.625,15.75,-999.0
1991-04-08,-13.175,996.2,17.5,15.75,-999.0
1991-04-09,-17.2,986.9375,1.5,2.25,-999.0
1991-04-10,-12.8125,980.25,15.5,11.25,-999.0
1991-04-11,-7.7625,992.0875,35.375,14.75,-999.0
1991-04-12,-6.1875,996.5625,25.375,15.25,-999.0
1991-04-13,-9.25,988.6625,14.75,14.75,-999.0
1991-04-14,-12.675,984.625,10.5,13.25,-999.0
1991-04-15,-9.85,981.05,19.25,13.5,-999.0
1991-04-16,-8.925,983.7625,15.125,12.25,-999.0
1991-04-17,-11.4625,978.6375,11.25,13.25,-999.0
1991-04-18,-11.7375,977.0125,16.75,14.375,-999.0
1991-04-19,-11.575,983.7375,21.375,17.5,-999.0
1991-04-20,-7.8875,985.6,8.25,9.75,-999.0
1991-04-21,-10.4125,985.8,7.625,11.125,-999.0
1991-04-22,-12.625,985.325,24.125,16.0,-999.0
1991-04-23,-11.325,995.2625,16.625,24.875,-999.0
1991-04-24,-18.0,989.8375,1.25,2.5,-999.0
1991-04-25,-17.8375,985.8125,13.25,8.25,-999.0
1991-04-26,-16.425,994.5875,11.5,11.0,-999.0
1991-04-27,-18.0625,1000.85,0.0,0.0,-999.0
1991-04-28,-12.4875,993.725,6.75,8.125,-999.0
1991-04-29,-16.575,986.875,2.75,16.0,-999.0
1991-04-30,-11.7375,992.0125,25.0,29.25,-999.0
1991-05-01,-11.1625,992.4875,29.0,17.75,-999.0
1991-05-02,-13.9,990.0125,21.75,16.125,-999.0
